1107704,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,51.46917,-99,-6.42367,-999,Fixed point,05/08/2003,05/08/2003,0,96.8,85.25,2.25,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1115218,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.2515,-99,-4.2247,-999,Fixed point,08/10/2012,08/10/2012,0,55,51.25,2,-99,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
738632,CTD or STD cast,CTD/STD cast,research vessel,49.7485,-99,-7.66567,-999,Fixed point,02/08/2005,-99,-99,128,124.25,2.04,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
738226,CTD or STD cast,CTD/STD cast,research vessel,49.90483,-99,-7.86883,-999,Fixed point,31/07/2005,-99,-99,107,102.24,2.3,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1048315,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.2481,-99,-4.2252,-999,Fixed point,22/11/2010,22/11/2010,0,55,50.5,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
738644,CTD or STD cast,CTD/STD cast,research vessel,49.75017,-99,-7.66567,-999,Fixed point,02/08/2005,-99,-99,127.5,124.35,2.21,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1048303,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.2531,-99,-4.2218,-999,Fixed point,16/11/2010,16/11/2010,0,55,50.75,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1115243,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.2492,-99,-4.2224,-999,Fixed point,15/10/2012,15/10/2012,0,55,52.5,2.75,-99,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1085344,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,25/11/2002,-99,-99,55,52.5,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
738251,CTD or STD cast,CTD/STD cast,research vessel,49.8965,-99,-7.88267,-999,Fixed point,31/07/2005,-99,-99,102,96.64,2.32,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
738656,CTD or STD cast,CTD/STD cast,research vessel,49.75,-99,-7.66467,-999,Fixed point,02/08/2005,-99,-99,128,124.12,2.3,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1085356,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,03/12/2002,-99,-99,55,51,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1115231,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.0357,-99,-4.3656,-999,Fixed point,09/10/2012,09/10/2012,0,75,71.75,3.25,-99,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1115267,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.0334,-99,-4.3669,-999,Fixed point,23/10/2012,23/10/2012,0,75,74.25,2,-99,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1108234,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,51.11667,-99,-7.5335,-999,Fixed point,11/08/2003,11/08/2003,0,94,81.25,2.25,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1087210,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,11/08/2003,-99,-99,55,51,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
911197,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,28/08/2007,28/08/2007,0,55,51.5,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1069657,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,49.616,-99,-5.4365,-999,Fixed point,14/09/2000,-99,-99,95.3,65.92,15.37,Atlantic Meridional Transect (AMT),United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1115255,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.2518,-99,-4.2204,-999,Fixed point,22/10/2012,22/10/2012,0,55,54,2,-99,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1108222,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,51.23367,-99,-7.13517,-999,Fixed point,11/08/2003,11/08/2003,0,102,91.25,2.25,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1087209,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,04/08/2003,-99,-99,55,50.5,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
911185,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.248,-99,-4.214,-999,Fixed point,20/08/2007,20/08/2007,0,55,51.5,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1108210,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,51.34983,-99,-6.80033,-999,Fixed point,11/08/2003,11/08/2003,0,89.2,81.75,2.25,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1085381,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,13/01/2003,-99,-99,55,52,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1087234,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,22/04/2004,-99,-99,55,51.5,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1115280,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.0351,-99,-4.367,-999,Fixed point,06/11/2012,06/11/2012,0,75,62.25,3.5,-99,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1115279,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.2481,-99,-4.2181,-999,Fixed point,30/10/2012,30/10/2012,0,55,53,2,-99,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1108209,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,51.468,-99,-6.42583,-999,Fixed point,11/08/2003,11/08/2003,0,97.6,92.75,2.25,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
911173,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.249,-99,-4.209,-999,Fixed point,13/08/2007,13/08/2007,0,55,51.5,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1085393,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,22/01/2003,-99,-99,55,51.5,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1087222,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,13/04/2004,-99,-99,55,51,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
738607,CTD or STD cast,CTD/STD cast,research vessel,49.74917,-99,-7.6645,-999,Fixed point,02/08/2005,-99,-99,129,121.4,2.49,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1114958,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.2481,-99,-4.2122,-999,Fixed point,11/06/2012,11/06/2012,0,55,54,2,-99,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1087129,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,17/02/2003,-99,-99,55,51.5,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1115175,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.2547,-99,-4.2106,-999,Fixed point,10/09/2012,10/09/2012,0,55,53.25,2,-99,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
911683,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,08/12/2008,08/12/2008,0,55,51.5,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1047717,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.22,-999,Fixed point,07/10/2009,07/10/2009,0,55,49.5,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1103242,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,49.859,-99,-7.94267,-999,Fixed point,09/07/2008,09/07/2008,0,81,71.8,5.89,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
911277,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.252,-99,-4.209,-999,Fixed point,25/10/2007,25/10/2007,0,55,50.5,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1087664,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25266,-99,-4.20949,-999,Fixed point,08/02/2011,08/02/2011,0,55,52.5,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1114946,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.2535,-99,-4.2099,-999,Fixed point,28/05/2012,28/05/2012,0,55,54,2,-99,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
911671,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.248,-99,-4.218,-999,Fixed point,03/11/2008,03/11/2008,0,55,53,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1087130,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,11/03/2003,-99,-99,55,51,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1047705,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.22,-999,Fixed point,30/09/2009,30/09/2009,0,55,44.25,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1115187,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.2521,-99,-4.2053,-999,Fixed point,17/09/2012,17/09/2012,0,55,50.5,2,-99,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1103230,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,49.85883,-99,-7.94367,-999,Fixed point,09/07/2008,09/07/2008,0,78,68,1.7,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
911289,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.251,-99,-4.209,-999,Fixed point,30/10/2007,30/10/2007,0,55,51,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1087676,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25151,-99,-4.21005,-999,Fixed point,22/02/2011,22/02/2011,0,55,51,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1115199,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.033,-99,-4.367,-999,Fixed point,19/09/2012,-99,-99,75,60.75,2,-99,United Kingdom,Plymouth Marine Laboratory,null,Public,Y,BODC Data Licence Agreement
1107199,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,52.56633,-99,-5.46667,-999,Fixed point,02/08/2003,02/08/2003,0,77.6,66.25,2.25,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1114934,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.2505,-99,-4.2089,-999,Fixed point,23/05/2012,23/05/2012,0,55,54.75,2,-99,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1087142,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,17/03/2003,-99,-99,55,50.5,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
911253,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.254,-99,-4.208,-999,Fixed point,02/10/2007,02/10/2007,0,55,51.5,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
911658,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.248,-99,-4.219,-999,Fixed point,21/10/2008,21/10/2008,0,55,49.5,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1087640,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.24761,-99,-4.2159,-999,Fixed point,25/01/2011,25/01/2011,0,55,49.75,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1103266,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,49.74933,-99,-7.6725,-999,Fixed point,11/07/2008,11/07/2008,0,133,122.3,6.05,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
1114922,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.249,-99,-4.2091,-999,Fixed point,21/05/2012,21/05/2012,0,55,54.25,2,-99,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1087154,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,21/03/2003,-99,-99,55,52,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1086593,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,29/03/2006,-99,-99,55,51.5,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
911265,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.251,-99,-4.21,-999,Fixed point,08/10/2007,08/10/2007,0,55,52,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1103254,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,49.74917,-99,-7.6725,-999,Fixed point,11/07/2008,11/07/2008,0,131,122.5,2.57,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
1087166,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,28/07/2003,-99,-99,55,51,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1114995,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.252,-99,-4.2119,-999,Fixed point,25/06/2012,25/06/2012,0,55,54.75,2,-99,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1086581,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,20/03/2006,-99,-99,55,44,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
738146,CTD or STD cast,CTD/STD cast,research vessel,49.81417,-99,-8.0455,-999,Fixed point,29/07/2005,-99,-99,81,77.1,2.75,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
911646,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.248,-99,-4.217,-999,Fixed point,13/10/2008,13/10/2008,0,55,52,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1107175,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,52.5665,-99,-5.46667,-999,Fixed point,02/08/2003,02/08/2003,0,76.8,64.25,2.25,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
1047754,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.22,-999,Fixed point,26/10/2009,26/10/2009,0,55,50.75,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1084795,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.033,-99,-4.367,-999,Fixed point,30/03/2005,-99,-99,75,51,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1048352,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.0323,-99,-4.3673,-999,Fixed point,14/12/2010,14/12/2010,0,75,61,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1114983,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.2516,-99,-4.2146,-999,Fixed point,18/06/2012,18/06/2012,0,55,50,2,-99,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1107187,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,52.56783,-99,-5.46583,-999,Fixed point,02/08/2003,02/08/2003,0,76.8,66.75,2.25,Seasonal Thermocline Production Control,United Kingdom,Proudman Oceanographic Laboratory,null,Public,N,BODC Data Licence Agreement
911634,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.251,-99,-4.213,-999,Fixed point,06/10/2008,06/10/2008,0,55,52,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1087178,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.217,-999,Fixed point,30/07/2003,-99,-99,55,47.5,2,Western Channel Observatory 2002 - 2007,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1103278,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,49.749,-99,-7.66517,-999,Fixed point,12/07/2008,12/07/2008,0,134,127.1,6.46,Oceans 2025,United Kingdom,Proudman Oceanographic Laboratory,null,Public,Y,BODC Data Licence Agreement
1047742,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.25,-99,-4.2227,-999,Fixed point,19/10/2009,19/10/2009,0,55,50,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
1048364,CTD or STD cast,CTD/STD cast,lowered unmanned submersible,50.2522,-99,-4.2208,-999,Fixed point,21/12/2010,21/12/2010,0,55,50.25,2,Oceans 2025 Theme 10 SO10:WCO,United Kingdom,Plymouth Marine Laboratory,null,Public,N,BODC Data Licence Agreement
